Day,Stock,price,ret_1d,ret_5d,mom_3,mom_5,mom_10,roc_5,ma_3,ma_5,ma_10,ema_3,ema_5,ema_10,ema_20,vol_5,vol_10,slope_5,slope_10,rsi_14,macd,macd_signal,macd_hist,bb_pos,y_next
29,Stock_A,93.10404818298473,-0.003051452832345425,-0.006422396275694742,-0.9541094383252755,-0.6018161943879932,-1.0297021488090508,-0.006422396275694742,93.451803125369,93.61257521335442,93.4199736687422,93.35409097324252,93.43816001964574,93.50216925944288,93.78111983351806,0.37777388189465977,0.49422858006234965,-0.17596590203369114,0.031716796595129944,42.303551098203265,-0.4758907821422014,-0.5930824622691758,0.11719168012697445,-0.30655845618630523,-0.010609758576569872
30,Stock_A,92.11623670926193,-0.010609758576569872,-0.016370354200455073,-1.746104110146291,-1.5330723600932288,-1.622265675712356,-0.016370354200455073,92.8697684219869,93.30596074133578,93.25774710117096,92.73516384125222,92.99751891618448,93.25018152304634,93.62255953596986,0.7646028043637845,0.6265826121239794,-0.4642134460519676,-0.018160880718620123,36.45883181114876,-0.5540117267495219,-0.585268315165245,0.0312565884157231,-1.1718922584068834,-0.0009816456790677774
31,Stock_A,92.0258112035243,-0.0009816456790677774,-0.021607338153147637,-1.3632091701897622,-2.0323464177857034,-1.3067994302383852,-0.021607338153147637,92.41536536525699,92.89949145777865,93.12706715814713,92.38048752238825,92.67361634529775,93.02756873767869,93.47048826621314,0.803953682481568,0.7359605183142365,-0.49458428962199513,-0.08036648205384511,35.96892235004938,-0.6161175017371932,-0.5914381524796347,-0.024679349257558436,-1.0349507430421956,0.011342056906568754
32,Stock_A,93.06957319106782,0.011342056906568754,-0.008446067095915444,-0.03447499191690895,-0.7927676283403997,0.6688327396225731,-0.008446067095915444,92.40387370128468,92.74093793211057,93.19395043210939,92.72503035672804,92.80560196055444,93.03520591102217,93.43230587810406,0.6248037481085588,0.6916776953883171,-0.1717131344753005,-0.13192429706859393,45.13355582385908,-0.5744915258495382,-0.5880488271536154,0.013557301304077174,-0.22737283130628452,0.008094285372711951
33,Stock_A,93.82290487599282,0.008094285372711951,0.004645990508761022,1.7066681667308927,0.4338845022787581,0.8637621028978799,0.004645990508761022,92.97276309019497,92.82771483256631,93.28032664239917,93.27396761636044,93.14470293236724,93.17842390465319,93.4695057826649,0.754073829090631,0.7127102315487033,0.23910498678220404,-0.11327153497288707,50.62630036357888,-0.475236834537867,-0.5654864286304657,0.0902495940925987,0.3417087831163629,-0.0009227720005928752
34,Stock_A,93.73632772635897,-0.0009227720005928752,0.006791106892920062,1.7105165228346664,0.6322795433742385,0.030463348986245364,0.006791106892920062,93.5429352644732,92.95417074124117,93.28337297729779,93.50514767135971,93.34191119703115,93.27986096314514,93.49491739635005,0.8578710778573432,0.7147932638579879,0.5037275706662533,-0.06002956624351268,50.006698793425926,-0.39896382240364403,-0.5321819073851014,0.13321808498145737,0.29534210079237505,0.00867707977126364
35,Stock_A,94.5496853195059,0.00867707977126364,0.026417151820090634,1.4801121284380798,2.433448610243971,0.9003762501507424,0.026417151820090634,94.03630597395257,93.44086046328997,93.37341060231287,94.0274164954328,93.7445025711894,93.51073811884709,93.59537148426965,0.9490745551144828,0.8156071137424493,0.571450276725428,0.0334377555292382,55.5149452890116,-0.2697759413932772,-0.47970071418673654,0.20992477279345934,0.8523301458610083,0.024380130611621142
36,Stock_A,96.85481899688313,0.024380130611621142,0.052474493081935414,3.031914120890306,4.8290077933588265,2.796661375573123,0.052474493081935414,95.04694401424933,94.40666202196172,93.65307673987019,95.44111774615797,94.78127471308731,94.11875282394453,93.9057950568995,1.465593331430056,1.3685405495020397,0.8297272055143623,0.26898256013590527,66.70977623252487,0.018399312196450524,-0.38008070891009915,0.3984800211065497,1.5929238897649574,0.01907346312055358
37,Stock_A,98.70217581506807,0.01907346312055358,0.060520344414138005,4.965848088709109,5.632602624000256,4.8398349956598565,0.060520344414138005,96.7022267104857,95.53318254676176,94.13706023943617,97.07164678061302,96.0882417470809,94.95210245869427,94.36259322434412,2.174295575215995,2.107218779400944,1.2877033148674586,0.5583389028734784,72.64996956039977,0.3913354614772686,-0.2257974748326256,0.6171329363098942,1.5858321138185743,-0.005934782762909485
38,Stock_A,98.11639984337914,-0.005934782762909485,0.045761692979567226,3.5667145238732445,4.293494967386323,4.727379469665081,0.045761692979567226,97.89113155177678,96.39188154023904,94.60979818640268,97.59402331199608,96.76429444584699,95.5274292559097,94.72009861663317,2.177807789787302,2.4267973233168045,1.2912634729602448,0.7255244659798011,68.47746346279318,0.6323336723006889,-0.054171245405962715,0.6865049177066517,1.1263594452846726,-0.00027023317669694347
39,Stock_A,98.0898855369634,-0.00027023317669694347,0.04644472336609562,1.2350665400802683,4.353557810604428,4.985837353978667,0.04644472336609562,98.3028203984702,97.26259310235993,95.10838192180054,97.84195442447974,97.2061581428858,95.99333039791945,95.04103070428366,1.6592125744955473,2.5897656418814154,0.8341981281410864,0.8149640788128282,68.28628961742288,0.811828751239716,0.11902875392317303,0.692799997316543,0.9513461448650098,-0.0027024826225242604
40,Stock_A,97.82479932585436,-0.0027024826225242604,0.034639078863996975,-0.8773764892137166,3.27511400634846,5.708562616592431,0.034639078863996975,98.0103615687323,97.91761590362962,95.67923818345979,97.83337687516705,97.41237187054199,96.32632474845306,95.30615152538563,0.6750700552546918,2.4839304996583804,0.13276703798376985,0.7636559533495524,66.29358088136883,0.9220607107616985,0.27963514529087813,0.6424255654708204,0.7780896105233908,0.0018777987253648654
41,Stock_A,98.00849460933752,0.0018777987253648654,0.011911390929257859,-0.107905234041624,1.1536756124543928,5.982683405813219,0.011911390929257859,97.97439315738508,98.1483510261205,96.27750652404112,97.92093574225228,97.6110794501405,96.63217381406841,95.56351753338106,0.3299266995913768,2.2117829226051757,-0.167896292898602,0.64714450518961,67.01197402975713,1.0125707220523736,0.42622226064317725,0.5863484614091964,0.7259305137811927,-0.002902145180979976
42,Stock_A,97.72405972901193,-0.002902145180979976,-0.009909772281907703,-0.3658258079514667,-0.9781160860561471,4.654486537944109,-0.009909772281907703,97.85245122140127,97.95272780890926,96.74295517783551,97.82249773563211,97.64873954309763,96.83069852587631,95.76928345677447,0.17129324330078363,1.9339972619586179,-0.08660711563604054,0.5121851850807061,64.71209720674891,1.0492538946096772,0.5508285874364773,0.4984253071731999,0.597749772073227,-0.00017300175534185058
43,Stock_A,97.70715329513968,-0.00017300175534185058,-0.004171031029397088,-0.11764603071468116,-0.4092465482394658,3.884248419146857,-0.004171031029397088,97.8132358778297,97.87087849926137,97.13138001975021,97.7648255153859,97.66821079377831,96.99005393846964,95.95384248899974,0.17130912139939197,1.6518459152424179,-0.08662040804899752,0.37010778953808415,64.57024422832271,1.0646883012375952,0.653600530196701,0.4110877710408942,0.536414148814235,0.003453596558765204
44,Stock_A,98.04459438352652,0.003453596558765204,-0.000461731127413878,0.03609977418899746,-0.04529115343687806,4.30826665716755,-0.000461731127413878,97.82526913589271,97.86182026857401,97.56220668546698,97.9047099494562,97.79367199036105,97.18178856484361,96.15296171704992,0.15747232174703604,1.1551247450550974,0.013824880114638552,0.1935826625482875,66.16449366518088,1.091565962469943,0.7411936166513494,0.35037234581859356,0.5494590312739503,0.002097930446699925
45,Stock_A,98.25028512321806,0.002097930446699925,0.004349467622687397,0.5262253942061363,0.42548579736370584,3.7005998037121657,0.004349467622687397,98.0006776006281,97.94691742804673,97.93226666583817,98.07749753633713,97.94587636798006,97.37606066636624,96.35270680335165,0.23049777049230613,0.47580827781667967,0.08041156822756858,0.030279455967610086,67.13527099824219,1.1165928391092024,0.81627346114292,0.3003193779662824,0.5350571145760348,-0.02248677172283875
46,Stock_A,96.04095338994844,-0.02248677172283875,-0.020075211105238466,-1.6661999051912346,-1.9675412193890764,-0.8138656069346837,-0.020075211105238466,97.44527763223101,97.55340918416893,97.85088010514471,97.05922546314278,97.31090204196954,97.13331388883573,96.32301600207515,0.8756683681733028,0.6982101212509076,-0.28230808500486704,-0.14471293095065282,50.40649038157003,0.9472330989035385,0.8424653886950437,0.10476771020849474,0.06022751051177329,0.0013540522225061746
47,Stock_A,96.1709978563377,0.0013540522225061746,-0.0158923184012294,-1.873596527188809,-1.5530618726742205,-2.5311779587303675,-0.0158923184012294,96.8207454565014,97.24279680963409,97.59776230927167,96.61511165974025,96.93093398009226,96.95834733747245,96.30853808343349,1.0567307602775833,0.8058184355052829,-0.5075951871182158,-0.17958982446645216,51.177656232914046,0.8141230821135963,0.8367969273787543,-0.022673845265158032,0.06435954976028047,-0.011146912787644125
48,Stock_A,95.0989881305324,-0.011146912787644125,-0.026693697202792355,-3.1512969926856584,-2.6081651646072714,-3.0174117128467373,-0.026693697202792355,95.7703131256062,96.72116377671263,97.296021137987,95.85704989513633,96.32028536357231,96.6202820271197,96.19334284982386,1.3680737553814588,1.10093396305482,-0.7970499772868577,-0.28131076224506185,44.96987802674785,0.6150404061357051,0.7924456231301445,-0.17740521699443945,-0.18611572216663363,0.003044566928623871
49,Stock_A,95.38852336474022,0.003044566928623871,-0.027090438136715522,-0.6524300252082185,-2.6560710187862924,-2.7013621722231704,-0.027090438136715522,95.55283645053679,96.18994957295537,97.02588492076468,95.62278662993828,96.0096980306283,96.39632590668705,96.116693375054,1.2349111755362618,1.21046784488459,-0.6665488776371897,-0.3324318020661602,46.84524097132729,0.4751517709202062,0.728986852688157,-0.2538350817679508,-0.15425207448855172,-0.011738248730943979
50,Stock_A,94.26882915140745,-0.011738248730943979,-0.040523607303707854,-1.9021687049302614,-3.981455971810618,-3.5559701744469123,-0.040523607303707854,94.91878021556003,95.39365837859324,96.67028790331999,94.94580789067285,95.42940840422135,96.00950831481802,95.94070630613528,0.7706077486596055,1.4485890273729094,-0.43267229686795394,-0.42955570187360564,41.022943727864956,0.27081724174281874,0.6373529304990894,-0.36653568875627063,-0.46638808426693673,-0.01960474614558627
51,Stock_A,92.42071268645246,-0.01960474614558627,-0.03769476015921003,-2.6782754440799437,-3.6202407034959805,-5.587781922885057,-0.03769476015921003,94.02602173420006,94.66961023789405,96.11150971103149,93.68326028856265,94.42650983163173,95.35700001875155,95.60546881854644,1.4294694746321717,1.8865445539409813,-0.8330729318895472,-0.5721369333015752,33.59990772989829,-0.039788244039201004,0.5019246955914313,-0.5417129396306323,-0.9422279683405301,0.014271238571267553
52,Stock_A,93.7396707261274,0.014271238571267553,-0.025281292535222266,-1.6488526386128228,-2.431327130210306,-3.9843890028845266,-0.025281292535222266,93.47640418799575,94.18334481185198,95.71307081074303,93.71146550734503,94.1975634631303,95.06294014736534,95.42777376212558,1.1834150061929456,1.9284196242067422,-0.5686445487097915,-0.5940066343097722,41.70687483012986,-0.1774706671246804,0.366045623048209,-0.5435162901728894,-0.6372073502120924,0.019969591854724245
53,Stock_A,95.6116136911244,0.019969591854724245,0.005390441798269974,1.342784539716959,0.5126255605919994,-2.095539604015272,0.005390441798269974,93.9239990345681,94.2858699239704,95.5035168503415,94.66153959923471,94.66891353912834,95.16269897350334,95.44528232679214,1.2991224556320762,1.7970352186178253,-0.008297777251173748,-0.46660182672312756,50.87425413973715,-0.13399027014489207,0.2660384444095888,-0.40002871455448086,-0.18811815485692246,0.015686856098724666
54,Stock_A,97.11145931646394,0.015686856098724666,0.018062298177482727,4.690746630011475,1.7229359517237128,-0.9331350670625795,0.018062298177482727,95.48758124457191,94.63045711431513,95.41020334363525,95.88649945784933,95.48309546490688,95.5170190358598,95.60396584961804,1.7975876727361508,1.6701746426293753,0.8876161334784841,-0.20949070514654436,56.74392326393828,0.02124832746061145,0.21708042101979336,-0.1958320935591819,0.17553097299192671,0.00933633822528157
55,Stock_A,98.01812474619312,0.00933633822528157,0.039772378935181596,4.278454020065723,3.7492955947856785,-0.23216037702493963,0.039772378935181596,96.91373258459383,95.38031623327227,95.38698730593276,96.95231210202122,96.32810522533563,95.97176552864768,95.83388574452995,2.316212397093177,1.6273751774995282,1.4566612709817732,0.12209833848032398,59.86572331118492,0.2149584501503199,0.21665602684589869,-0.0016975766955787952,0.3878842362543016,0.011702759345053826
56,Stock_A,99.1652072715513,0.011702759345053826,0.07297600709897445,3.5535935804268917,6.744494585098835,3.124253881602854,0.07297600709897445,98.09826377806945,96.72921515029203,95.69941269409304,98.05875968678626,97.27380590740752,96.5523913000847,96.15115446138913,2.1170654837181084,2.0195249153358157,1.3257584145916355,0.37178080281207293,63.458849450906854,0.4557811300622916,0.2644810474891773,0.19130008257311432,0.6499204755785994,-0.0017717580356482188
57,Stock_A,98.9895105187112,-0.0017717580356482188,0.05600446163206496,1.8780512022472635,5.249839792583799,2.818512662373493,0.05600446163206496,98.72428084548521,97.7791831088088,95.98126396033038,98.52413510274873,97.84570744450875,96.99550388528951,96.421474085896,1.4652014168950873,2.2733792204672616,0.8809541610260826,0.5826796949711953,62.53535057754572,0.62525008554951,0.33663485510124386,0.28861523044826615,0.5927907389168314,-0.005475593969196169
58,Stock_A,98.44748415190126,-0.005475593969196169,0.029660313755797585,0.4293594057081407,2.83587046077686,3.3484960213688595,0.029660313755797585,98.86740064738792,98.34635720096416,96.31611356246728,98.485809627325,98.04629968030626,97.25950029740073,96.61442742551554,0.8256963149278126,2.3733910703048404,0.3643435443392608,0.6583824076764035,59.65128367908677,0.7076609805526743,0.41084008019152995,0.2968209003611444,0.43899594710787326,0.018153870331023336
59,Stock_A,100.23468701361035,0.018153870331023336,0.03216126829037269,1.069479742059059,3.123227697146419,4.846163648870132,0.03216126829037269,99.22389389474093,98.97100274039344,96.8007299273543,99.36024832046768,98.77576212474096,97.80044333671157,96.95921405295314,0.8391966492547671,2.6424553114973666,0.3715401415184421,0.8102834312236191,65.32911839765018,0.9067322977364967,0.5100185237005233,0.3967137740359734,0.8287994485308792,-0.008488294197107504
60,Stock_A,99.38386550148384,-0.008488294197107504,0.013933553195668136,0.39435498277264003,1.365740755290716,5.1150363500763945,0.013933553195668136,99.35534555566515,99.2441508914516,97.31223356236191,99.37205691097576,98.97846325032192,98.08833827576106,97.1901332385275,0.653152679320279,2.59248569755358,0.1682492954764213,0.7823883502039256,60.93313690360643,0.984494920799321,0.6049138031202829,0.3795811176790381,0.5778461370368236,0.00025888547179109267
61,Stock_A,99.4095945403926,0.00025888547179109267,0.0024644457019293853,0.9621103884913396,0.24438726884130801,6.988881853940143,0.0024644457019293853,99.67604901849559,99.29302834521985,98.01112174775594,99.39082572568418,99.1221736803455,98.32856668751224,97.40151050537179,0.6549099496172378,2.0021193899369405,0.17765493929453105,0.5706884663692079,61.01856027177158,1.0362531964361636,0.6911816817834591,0.3450715146527046,0.5514012696869188,-0.0025984270489837202
62,Stock_A,99.15128596101034,-0.0025984270489837202,0.0016342685346300012,-1.08340105260001,0.1617754422991453,5.4116152348829445,0.0016342685346300012,99.31491533429558,99.32538343367968,98.55228327124424,99.27105584334726,99.13187777390046,98.47815200996642,97.56815578686118,0.639992527721463,1.3417426944101092,0.05825111450002577,0.34811584019572867,59.60932871312111,1.0443895861560577,0.7618232626579788,0.28256632349807886,0.4638018430072574,-0.003521584227113461
63,Stock_A,98.80211635627204,-0.003521584227113461,0.0036022475071437743,-0.581749145211802,0.35463220437077325,3.1905026651476334,0.0036022475071437743,99.12099895255834,99.39630987455384,98.871333537759,99.03658609980965,99.02195730135766,98.53705461838562,97.68567584109078,0.5282779163076667,0.8563105217752573,-0.3097720855150266,0.16569846070440827,57.670426741091724,1.0110083892776345,0.81166028798191,0.19934810129572444,0.3661512445244778,-0.01671768850978972
64,Stock_A,97.15037335091988,-0.01671768850978972,-0.030770921270714124,-2.2592211894727257,-3.0843136626904766,0.038914034455942215,-0.030770921270714124,98.36792522273409,98.77944714201574,98.87522494120459,98.09347972536477,98.39809598454507,98.28493075157367,97.6346946515507,0.9427442275562312,0.8474671181445326,-0.5074462485248653,-0.04549704302769714,49.472626744103934,0.8415705919883578,0.8176423487831996,0.023928243205158184,0.001744136709444527,0.024508202175384852
65,Stock_A,99.53135434241835,0.024508202175384852,0.0014840320427293996,0.3800683814080088,0.1474888409345141,1.51322959622523,0.0014840320427293996,98.49461468320344,98.80894491020265,99.02654790082711,98.81241703389156,98.77584877050283,98.51155322263634,97.81532890782381,0.9683438190381441,0.8117678453559842,-0.1757393006039076,-0.06684817959862813,58.60683523725327,0.8891654385394929,0.8319469667344583,0.05721847180503459,0.5170848166318135,-0.008364297685649724
66,Stock_A,98.69884446564248,-0.008364297685649724,-0.007149713043657302,-0.1032718906295571,-0.7107500747501234,-0.4663628059088154,-0.007149713043657302,98.46019071966025,98.66679489525261,98.97991162023624,98.75563074976702,98.75018066888273,98.54560617591018,97.89947324666369,0.9084420734657678,0.8163003944936048,-0.01756450045894844,-0.0754789543785956,54.87166429514313,0.8499108644588205,0.8355397462793308,0.014371118179489661,0.30153260885417243,0.008267135953475835
67,Stock_A,99.51480123129092,0.008267135953475835,0.003666268841167719,2.3644278803710392,0.3635152702805726,0.5252907125797179,0.003666268841167719,99.24833334645058,98.73949794930874,99.0324406914942,99.13521599052896,99.00505418968547,98.72182345870668,98.05331400710438,0.9694099347267545,0.8337025002523906,0.2973840864760298,-0.04566323084698271,57.71612186554443,0.8745608305788579,0.8433439631392363,0.0312168674396216,0.4391218144739646,-0.02684013483562009
68,Stock_A,96.84381054810314,-0.02684013483562009,-0.019820484422696127,-2.687543794315218,-1.9583058081689018,-1.6036736037981285,-0.019820484422696127,98.35248541501217,98.34783678767495,98.8720733311144,97.98951326931605,98.28463964249136,98.38036656586966,97.93812320148521,1.2827450854247373,1.077357341880759,-0.0629678716761121,-0.20404015948965987,47.22321925229014,0.6708364950558803,0.8088424695225652,-0.13800597446668494,-0.16883106450133856,0.00547355406804928
69,Stock_A,97.3738903812941,0.00547355406804928,0.0023007325928317,-1.3249540843483771,0.2235170303742251,-2.8607966323162515,0.0023007325928317,97.91083405356272,98.3925401937498,98.58599366788278,97.68170182530508,97.98105655542562,98.19737089594683,97.8843867424194,1.233531593057985,1.0549202152663897,-0.6169961839787964,-0.19491831731346204,49.197186121568286,0.5458641220653107,0.7562468000311144,-0.2103826779658038,-0.07388994681731956,0.0027862308131758606
70,Stock_A,97.64519651507328,0.0027862308131758606,-0.018950388445997723,-1.869604716217637,-1.8861578273450732,-1.7386689864105591,-0.018950388445997723,97.28763248149018,98.01530862828079,98.41212676924171,97.66344917018918,97.86910320864152,98.09697555396981,97.86160672076738,1.076627535781046,1.0520832656448331,-0.42482067511353366,-0.19304307007511654,50.22337064726407,0.46337327501443326,0.6976720950277783,-0.234298820013345,-0.05406849733430877,-0.00408120523580402
71,Stock_A,97.24668642780485,-0.00408120523580402,-0.0147130196477947,0.40287587970171046,-1.4521580378376342,-2.1629081125877576,-0.0147130196477947,97.42192444139074,97.72487702071325,98.19583595798295,97.45506779899702,97.66163094836264,97.94237753103071,97.80304288334239,1.0414309453755688,1.04655014559812,-0.37348436400021023,-0.190114691834344,48.668306458637744,0.36167310839745426,0.6304722977017135,-0.2687991893042593,-0.275011919998942,0.004181817161984069
72,Stock_A,97.65335429005472,0.004181817161984069,-0.018705226943174447,0.27946390876061855,-1.8614469412361956,-1.497931670955623,-0.018705226943174447,97.51507907764427,97.35258763246603,98.04604279088737,97.55421104452587,97.65887206226,97.88982785085327,97.78878682683879,0.3341420110988794,1.0008011561816599,0.14918835304138434,-0.15600793412557457,50.35750718917405,0.31031260096079905,0.5664403583535307,-0.25612775739273164,-0.27342727956281676,0.01387822739908029
73,Stock_A,99.00860974717506,0.01387822739908029,0.022353511151821603,1.3634132321017773,2.164799199071922,0.2064933909030202,0.022353511151821603,97.96955015501153,97.7855474722804,98.06669212997767,98.28141039585046,98.10878462389836,98.09324274109358,97.90496043829938,0.7058483446705762,1.0200790026564788,0.3277596506743299,-0.05309937760545085,55.60115307248402,0.37464810765722234,0.528081908214269,-0.1534338005570467,0.2683777042558376,-0.02275389616857737
74,Stock_A,96.75577812119263,-0.02275389616857737,-0.006347823401951835,-0.4909083066122122,-0.6181122601014692,-0.39459522972724415,-0.006347823401951835,97.80591405280747,97.6619250202601,98.02723260700495,97.51859425852155,97.65778245632978,97.85006735565703,97.79551450333685,0.8377706048435487,1.0660589643369351,-0.0016913468391183896,-0.18569169668848645,46.75935591776552,0.2410708608862393,0.4706796987486631,-0.2296088378624238,-0.8203830416909875,0.003205848563053504
75,Stock_A,97.06596249344958,0.003205848563053504,-0.005932027813926211,-0.5873917966051465,-0.5792340216237051,-2.4653918489687783,-0.005932027813926211,97.61011678727243,97.54607821593537,97.78069342210809,97.29227837598556,97.46050913536972,97.70750283525567,97.72603335953806,0.8796629220154567,0.9592924347526921,-0.12590240375727088,-0.13784982961243097,47.98581870919342,0.15841312902762184,0.4082263848044549,-0.24981325577683305,-0.6219290869661926,-0.0020006980399016605
76,Stock_A,96.87176281254776,-0.0020006980399016605,-0.0038553870474078433,-2.1368469346273002,-0.3749236152570887,-1.827081653094723,-0.0038553870474078433,96.89783447573,97.47109349288397,97.5979852567986,97.08202059426665,97.26426036109575,97.55555010385422,97.64467425982471,0.9263071443189664,0.9387644690944996,-0.3505830208739479,-0.12621779329220956,47.25190719038619,0.07635580753907334,0.3418522693513786,-0.26549646181230524,-0.6374558854647902,-0.031247837117426402
77,Stock_A,93.8447297469033,-0.031247837117426402,-0.03900147179623614,-2.9110483742893365,-3.8086245431514243,-5.67007148438762,-0.03900147179623614,95.92748501763354,96.70936858425367,97.03097810835985,95.46337517058498,96.12441682303161,96.8808554934995,97.28277478240362,1.8471837036624295,1.2965458784611887,-1.0211775309188502,-0.20315308947186372,37.59895944219031,-0.23027699154226866,0.22742641717264916,-0.4577034087149178,-1.4179915257691142,0.012271809936758693
78,Stock_A,94.99637443392378,0.012271809936758693,-0.0405241051611247,-2.069588059525799,-4.012235313251281,-1.8474361141793594,-0.0405241051611247,95.23762233112495,95.90692152160341,96.8462344969419,95.22987480225439,95.74840269332901,96.53822257357663,97.06502236826267,1.4209664961142403,1.4488523938088618,-0.6740040121084069,-0.3266093090642819,42.41854069662617,-0.3760230329799583,0.10673652714212768,-0.482759560122086,-0.8836149923321371,-0.014695695717661494
79,Stock_A,93.6003366209618,-0.014695695717661494,-0.03261243474553477,-3.2714261915859595,-3.155441500230836,-3.7735537603323053,-0.03261243474553477,94.14714693392962,95.27583322155724,96.46887912090867,94.41510571160809,95.03238066920662,96.00406149128303,96.73505229709116,1.634395706158923,1.7551834605659895,-0.8806640123599547,-0.4684812251609258,38.53330726084767,-0.5972912039952689,-0.034069019085351634,-0.5632221849099173,-1.103548780603039,0.007934298262681772
80,Stock_A,94.34298960919992,0.007934298262681772,-0.02805280877355354,0.4982598622966208,-2.722972884249657,-3.302206905873362,-0.02805280877355354,94.31323355469517,94.7312386447073,96.13865843032133,94.37904766040401,94.8025836492044,95.70204842181336,96.50723680300628,1.3103163193101006,1.8187678179794236,-0.5301939532637279,-0.506017675279519,41.5978364607833,-0.704599746851585,-0.16817516463859833,-0.5364245822129867,-0.7892171280200285,0.008282237356153743
